ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,heating_no dispone de calefacción: eléctrica,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 23 de enero,0,0,2.0,0,1,,,,1,1,37321553,10,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",2000,340,2019-04-08,1000000,0,4.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,0,0,2.0,0,0,1750,en trámite,,0,1,40211459,10,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",25000,,2019-04-08,1300000,0,4.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 3 de enero,0,1,3.0,1,0,,en trámite,2 plantas,1,1,40435849,8,,Valldemossa,Urb. PLA DE VALLDEMOSSA," eliseu meinfren pintor , Urb. PLA DE VALLDEMOSSA , Valldemossa , Mallorca, Balears (Illes) ",eliseu meinfren pintor,"Mallorca, Balears (Illes)",200,155,2019-04-08,500000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 23 de enero,0,0,4.0,1,0,2003,en trámite,,1,1,81368869,3,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",500,,2019-04-08,1250000,0,4.0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 23 de enero,1,0,1.0,0,1,1900,en trámite,,0,0,81826811,12,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",120,,2019-04-08,350000,0,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de marzo,0,0,2.0,1,0,2006,en trámite,planta 1ª exterior,1,0,83840892,1,0,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",104,,2019-04-08,291000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,1,0,4.0,1,0,1986,no indicado,,1,1,84612120,2,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",758,210,2019-04-08,725000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de enero,1,0,4.0,1,0,,en trámite,3 plantas,0,0,81919599,8,,Valldemossa,Rectoria s/n," Rectoria s/n , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",150,140,2019-04-08,380000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de diciembre,0,1,2.0,1,0,,en trámite,planta 2ª exterior,0,0,82097104,1,0,Valldemossa,"Avenida de Palma, 16"," Avenida de Palma, 16 , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",90,,2019-04-08,269000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,en trámite,planta 1ª exterior,0,1,39192427,0,0,Valldemossa,"Calle carniceria, 6 b"," Calle carniceria, 6 b , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",115,,2019-04-08,280000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,1,3.0,1,0,1992,,2 plantas,1,1,83844183,2,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1850,229,2019-04-08,620000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de noviembre,0,0,4.0,1,0,,en trámite,1 planta,0,1,38234857,2,,Valldemossa,diseminado deia cr," diseminado deia cr , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",386,,2019-04-08,790000,0,3.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 10 de enero,0,1,1.0,0,0,,no indicado,,1,0,40423873,12,,Valldemossa,"Ma-1110, 10"," Ma-1110, 10 , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",147,,2019-04-08,234000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,2.0,1,0,,en trámite,2 plantas,1,1,34611016,2,,Valldemossa,ma-1110," ma-1110 , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",8000,350,2019-04-08,1500000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 13 de noviembre,0,0,3.0,0,0,,no indicado,3 plantas,0,0,38744900,7,,Valldemossa,"Diseminado Deia Cr, 1"," Diseminado Deia Cr, 1 , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",50000,,2019-04-08,1600000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,no indicado,,1,0,39804428,3,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1850,264,2019-04-08,620000,0,6.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,1,0,1992,,,1,1,83948463,2,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",2000,,2019-04-08,620000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de abril,1,0,5.0,0,0,,no indicado,,0,0,84916159,3,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",2400,302,2019-04-08,695000,0,5.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,3.0,0,1,,en trámite,,0,1,84963976,7,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",8000,,2019-04-08,2000000,0,6.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,1,6.0,1,1,1990,,2 plantas,1,1,84615432,7,,Valldemossa,"Carretera de palma a valldemossa km 15,700 s/n"," Carretera de palma a valldemossa km 15,700 s/n , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",30300,650,2019-04-08,3950000,0,6.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,1,0,2.0,1,1,1800,en trámite,,0,0,35181827,10,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",30000,,2019-04-08,1300000,1,4.0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de diciembre,1,1,4.0,1,0,,no indicado,3 plantas,1,1,83017142,2,,Valldemossa,"Calle Polònia, 4"," Calle Polònia, 4 , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",2323,,2019-04-08,900000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 4 de abril,1,0,4.0,0,0,1997,en trámite,,1,0,84787204,2,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1100,,2019-04-08,1900000,1,4.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,3.0,1,0,2003,en trámite,2 plantas,1,1,31666701,8,,Valldemossa,"Calle Carrer Xesc Forteza, 12"," Calle Carrer Xesc Forteza, 12 , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1000,,2019-04-08,999000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,1,3.0,1,0,,en trámite,2 plantas,1,1,84098921,2,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1850,220,2019-04-08,620000,1,6.0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 4 de abril,0,1,3.0,1,0,1992,en trámite,,1,1,84077209,2,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1850,255,2019-04-08,620000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,1,0,2.0,1,0,1900,en trámite,2 plantas,0,0,34194513,2,,Valldemossa,Plaza s'esgleieta," Plaza s'esgleieta , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",200,190,2019-04-08,383000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,en trámite,2 plantas,0,0,84923149,2,,Valldemossa,"Calle Polònia, 2"," Calle Polònia, 2 , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",2000,250,2019-04-08,620000,0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,2.0,1,0,,no indicado,,1,1,84979605,2,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",20000,,2019-04-08,735000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,1,0,,,1 planta,1,1,33477367,2,,Valldemossa,Urb. Archiduque Lluis Salvador," Calle polònia, 2 , Urb. Archiduque Lluis Salvador , Valldemossa , Mallorca, Balears (Illes) ","Calle polònia, 2","Mallorca, Balears (Illes)",1850,,2019-04-08,620000,1,6.0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 30 de noviembre,0,0,3.0,0,0,,,,0,1,38616378,2,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1000,,2019-04-08,650000,0,5.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,6.0,0,0,,en trámite,,0,0,30537048,7,,Valldemossa,"Map, 10"," Map, 10 , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",50000,790,2019-04-08,1600000,0,8.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,1,1,4.0,0,0,,en trámite,,0,0,83544491,8,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",154,,2019-04-08,385000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 25 de enero,1,0,2.0,1,0,1990,en trámite,2 plantas,1,1,84034218,2,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",195,,2019-04-08,725000,0,4.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 30 de noviembre,0,0,2.0,0,0,,en trámite,2 plantas,1,1,83162660,8,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",159,,2019-04-08,500000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,2.0,1,0,,en trámite,planta 1ª exterior,1,0,83498090,1,0,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",85,,2019-04-08,291000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 28 de febrero,1,0,3.0,1,1,1850,,,1,1,38735484,7,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",3500,196,2019-04-08,770000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,2.0,0,0,,,1 planta,0,0,84573294,8,,Valldemossa,," , Valldemossa , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",56,112,2019-04-08,295000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
