ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 1ª,0,0,39706693,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," Calle pare pellicer , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",Calle pare pellicer,"Camp de Morvedre, València",50,,2019-04-14,32543,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 3ª,0,0,36558100,2,0,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle conqueridor , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Calle conqueridor,"Camp de Morvedre, València",78,,2019-04-14,36602,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 3ª,0,0,36557469,2,0,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Avenida sants de la pedra , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Avenida sants de la pedra,"Camp de Morvedre, València",58,50,2019-04-14,30374,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 4ª,0,0,38662439,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle de la pobla de farnals , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",Calle de la pobla de farnals,"Camp de Morvedre, València",90,76,2019-04-14,38000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 3ª,0,0,39236284,2,0,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle de torres torres , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Calle de torres torres,"Camp de Morvedre, València",94,78,2019-04-14,56100,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,planta 2ª,0,0,83085317,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle del Mestre Granados , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",Calle del Mestre Granados,"Camp de Morvedre, València",9999,,2019-04-14,41300,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,,planta 2ª,0,0,36558719,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle de la pau , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",Calle de la pau,"Camp de Morvedre, València",96,,2019-04-14,39100,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 1ª,0,0,83086097,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle Aben Bahri , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",Calle Aben Bahri,"Camp de Morvedre, València",99,,2019-04-14,37600,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 4ª,0,0,83086302,2,0,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle de Torres Torres , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Calle de Torres Torres,"Camp de Morvedre, València",95,81,2019-04-14,47000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,planta 5ª,0,0,83205974,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," Calle General Canino , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",Calle General Canino,"Camp de Morvedre, València",94,86,2019-04-14,44200,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 5ª,0,0,83237934,2,0,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle de Petrés , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Calle de Petrés,"Camp de Morvedre, València",999,,2019-04-14,60400,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 3ª,0,0,36555459,2,0,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle de torres torres , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Calle de torres torres,"Camp de Morvedre, València",116,,2019-04-14,44503,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,83634625,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle de Santa Anna, 8 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle de Santa Anna, 8","Camp de Morvedre, València",75,,2019-04-14,93000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,,,planta 4ª,0,0,83825618,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle del Capità Pallarés , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",Calle del Capità Pallarés,"Camp de Morvedre, València",104,83,2019-04-14,73500,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,0,1,1.0,0,0,,no indicado,planta 2ª exterior,0,0,83940056,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle Conqueridor, 13 , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Conqueridor, 13","Camp de Morvedre, València",95,,2019-04-14,80000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,1,1,2.0,1,0,,inmueble exento,planta 1ª exterior,0,0,83982808,2,1,Sagunto/Sagunt,Distrito Antigua Moreria," Avenida del País Valencià, 49 , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ","Avenida del País Valencià, 49","Camp de Morvedre, València",125,,2019-04-14,70000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,0,1.0,0,0,,no indicado,2 plantas,0,0,84163452,1,,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle Escipiones, 12 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Escipiones, 12","Camp de Morvedre, València",150,50,2019-04-14,35000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,84520121,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle de Llíria, 64 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle de Llíria, 64","Camp de Morvedre, València",80,,2019-04-14,58000,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,planta 1ª,0,0,84623463,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," Avenida Sants de la Pedra , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",Avenida Sants de la Pedra,"Camp de Morvedre, València",75,60,2019-04-14,68000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,0,,no indicado,2 plantas,0,0,33768032,3,,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle en font, 17 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle en font, 17","Camp de Morvedre, València",20,37,2019-04-14,22000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,1,0,2.0,0,0,,en trámite,planta 6ª exterior,1,0,82715338,13,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle Pic dels Corbs s/n , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Calle Pic dels Corbs s/n,"Camp de Morvedre, València",90,,2019-04-14,184000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 22 de febrero,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,83905867,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," Calle del Remei s/n , Urb. plaza moreria , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",Urb. plaza moreria,"Camp de Morvedre, València",80,,2019-04-14,29000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de marzo,0,0,2.0,1,0,1979,en trámite,planta 4ª exterior,0,0,84437637,2,1,Sagunto/Sagunt,Distrito Antigua Moreria," , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",119,,2019-04-14,73000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,1990,no indicado,bajo,0,0,84755620,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",99,80,2019-04-14,78000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,1,0,1.0,0,0,1990,no indicado,planta 1ª,0,0,84764807,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",99,88,2019-04-14,50000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,1,2.0,0,0,,no indicado,planta 1ª,0,0,33950299,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",135,125,2019-04-14,59000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,1959,no indicado,planta 4ª,0,0,38227854,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",65,60,2019-04-14,25000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,en trámite,planta 1ª,0,0,84894838,2,,Sagunto/Sagunt,Distrito Antigua Moreria," , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",120,,2019-04-14,43000,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,en trámite,,0,0,84926492,11,,Sagunto/Sagunt,Distrito Centro - El Castillo," , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",122,,2019-04-14,49000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,,no indicado,1 planta,1,0,31379755,1,,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle de l'aqüeducte, 26 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle de l'aqüeducte, 26","Camp de Morvedre, València",60,,2019-04-14,130000,0,1.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,1.0,0,0,,,planta 3ª,0,0,37387664,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," Avenida sants de la pedra , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",Avenida sants de la pedra,"Camp de Morvedre, València",117,,2019-04-14,63000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,1.0,0,0,1962,no indicado,planta 4ª exterior,0,0,81652190,13,0,Sagunto/Sagunt,Distrito Antigua Moreria," Calle del Remei , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",Calle del Remei,"Camp de Morvedre, València",96,77,2019-04-14,51000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 7ª,0,0,81946423,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Avenida Sants de la Pedra , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Avenida Sants de la Pedra,"Camp de Morvedre, València",124,101,2019-04-14,83710,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 6ª,0,0,82303981,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle Benifairó , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Calle Benifairó,"Camp de Morvedre, València",139,,2019-04-14,94810,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,planta 3ª,0,0,82733764,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle Josefa Daroqui , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",Calle Josefa Daroqui,"Camp de Morvedre, València",107,82,2019-04-14,85200,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 4ª,0,0,82733772,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," Calle General Canino , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ",Calle General Canino,"Camp de Morvedre, València",80,,2019-04-14,37300,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 4ª,0,0,27892936,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle autonomia , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",Calle autonomia,"Camp de Morvedre, València",93,,2019-04-14,60000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
